,feat,cluster,pw_entr,feat_n,N,group,relrole
61,acl> ...,0,-0.001,1,553,Animal__kingdom,free_topic
76,acl>obl> ...,0,-0.001,1,553,Animal__kingdom,free_topic
85,acl>obl>case> in,0,0.001,1,553,Animal__kingdom,free_topic
107,advmod> ...,0,-0.0,1,553,Animal__kingdom,free_topic
114,amod> ...,0,-0.009,9,553,Animal__kingdom,free_topic
115,amod> baby,0,0.071,14,553,Animal__kingdom,free_topic
150,appos< ...,0,0.004,2,553,Animal__kingdom,free_topic
154,appos<appos> ...,0,0.003,1,553,Animal__kingdom,free_topic
161,appos<det> the,0,0.001,1,553,Animal__kingdom,free_topic
170,appos> ...,0,0.015,5,553,Animal__kingdom,free_topic
171,appos>amod> ...,0,0.003,1,553,Animal__kingdom,free_topic
204,compound< ...,0,0.211,51,553,Animal__kingdom,free_topic
206,compound< feed,0,0.014,3,553,Animal__kingdom,free_topic
207,compound< genera,0,0.02,4,553,Animal__kingdom,free_topic
208,compound< group,0,0.009,2,553,Animal__kingdom,free_topic
209,compound< kingdom,0,0.051,10,553,Animal__kingdom,free_topic
210,compound< matter,0,0.009,2,553,Animal__kingdom,free_topic
211,compound< phyla,0,0.02,4,553,Animal__kingdom,free_topic
212,compound< prey,0,0.024,5,553,Animal__kingdom,free_topic
213,compound< sanctuary,0,0.003,1,553,Animal__kingdom,free_topic
214,compound< species,0,0.02,4,553,Animal__kingdom,free_topic
215,compound<acl> ...,0,0.007,2,553,Animal__kingdom,free_topic
216,compound<acl>obl> ...,0,0.008,2,553,Animal__kingdom,free_topic
217,compound<advmod> ...,0,0.003,1,553,Animal__kingdom,free_topic
218,compound<amod> ...,0,0.037,10,553,Animal__kingdom,free_topic
221,compound<appos< ...,0,0.002,1,553,Animal__kingdom,free_topic
223,compound<appos<case> in,0,0.004,1,553,Animal__kingdom,free_topic
224,compound<appos<compound> ...,0,0.003,1,553,Animal__kingdom,free_topic
225,compound<case> ...,0,0.033,7,553,Animal__kingdom,free_topic
226,compound<case> as,0,0.013,3,553,Animal__kingdom,free_topic
227,compound<case> for,0,0.014,3,553,Animal__kingdom,free_topic
228,compound<case> in,0,0.048,10,553,Animal__kingdom,free_topic
229,compound<case> of,0,0.131,26,553,Animal__kingdom,free_topic
230,compound<case> than,0,0.01,2,553,Animal__kingdom,free_topic
231,compound<case> to,0,0.01,2,553,Animal__kingdom,free_topic
232,compound<case> under,0,0.01,2,553,Animal__kingdom,free_topic
234,compound<cc> and,0,0.014,4,553,Animal__kingdom,free_topic
235,compound<compound< ...,0,0.025,6,553,Animal__kingdom,free_topic
